tweet_id,_id,like_counts,content,ret,ret_prob
J8CmR8zwf,4520541728295400,1789,反民族  反社会  怎么处理你看着办吧[微笑], positive,-7.584048e-06
J8CmR8zwf,4520542620659652,1720,挂着“中国“两字的大学，希望校方相关领导的处理对得起“中国”这两字，建议校方最低处理标准是开除注销学籍，以正视听[作揖][作揖], positive,-0.54481
J8CmR8zwf,4520546743673453,1653,@南京发布 @平安南京 经查，此人多年前就开始发表辱国分裂言论，且长期发表。根据刑法第103条第2款，“煽动分裂国家、破坏国家统一的，处五年以下有期徒刑、拘役、管制或者剥夺政治权利;首要分子或者罪行重大的，处五年以上有期徒刑”[doge]所以是否要放过他？, positive,-0.12721074
J8CmR8zwf,4520542977285340,1408,国科大的必须开除吧。。。这样以后培养出来绝对白眼狼的。所谓道歉也是换个号骂而已。, negative,-0.033756703
J8CmR8zwf,4520542365001014,693,不光是要开除，还要追究刑事责任。[怒][怒][怒], negative,-4.0009756e-05
J8CmR8zwf,4520548564944035,568,删除就完了？？？发了那么多无耻至极的东西，美化南京大屠杀，侮辱中国同胞，那知识都学尼玛狗犊子里了吗？开除是最基本的，网络不是法外之地，太可恶了，你们学校是怎么教育的？据说之前这个东西也发表过类似文案，但是你们的反应也是雷声大雨点小，这次决不能轻饶，全国人民都在关注这件事[怒][怒], negative,-4.9782993e-05
J8CmR8zwf,4520543468083329,564,接受毛啊，这种放在二三十年前，就是叛国行为, positive,-0.28950527
J8CmR8zwf,4520541702427481,407,还不开除？？这种人学识越高，未来找到好工作的机会就越大，影响范围就越大。, negative,-0.41095713
J8CmR8zwf,4520541605934142,341,这不撤销学籍等着她给日本人效力呐？, negative,-0.15819326
J8CmR8zwf,4520541338149385,314,国科大是一个遇上方知有的好大学，我相信他, positive,-0.00061406806
J8CmR8zwf,4520543937854591,237,请移交公安机关，国安部门审查！, positive,-0.08652578
J8CmR8zwf,4520541463609698,228,建议开除学籍！已经侮辱国家了吧，做错事成本没这么低吧！, negative,-0.33439448
J8CmR8zwf,4520550419152322,209,一边删帖道歉，一边点赞挺它说它被政治迫害的言论，你们是怎么教育的这种畜牲不如数典忘祖的东西[怒][怒], negative,-0.00011320953
J8CmR8zwf,4521115470687928,202,拭目以待，看国科大如何处理，看国科大的对学生言行的容忍底线，看党的政治建设在国科大是否有效落实。, positive,-0.21520844
J8CmR8zwf,4520728764707442,193,警方提醒，《中华人民共和国英雄烈士保护法》第二十六条规定，以侮辱、诽谤或者其他方式侵害英雄烈士的姓名、肖像、名誉、荣誉，损害社会公共利益的，依法承担民事责任；构成违反治安管理行为的，由公安机关依法给予治安管理处罚；构成犯罪的，依法追究刑事责任[话筒], positive,-0.17290261
J8CmR8zwf,4520544161284537,172,你看看他以什么来命名新冠肺炎的，川普都没他恶毒, negative,-0.25686964
J8CmR8zwf,4520617654077268,169,[疑问]你在说你🐎呢极度震惊震惊了两年？18年就有人举报了你们是处分他了？取消他本科学籍了？研究生政审没通过了？甚至还要给他公派留学，你们到底是哪里震惊了？？？, negative,-0.15573575
J8CmR8zwf,4520541739822997,165,开除，谢谢[微笑], positive,-5.0778563e-06
J8CmR8zwf,4520544869037902,163,可千万别被它糊弄了，看看它推特上的最新点赞，你就知道它内心是怎么想的了[可爱], positive,-1.1514188e-05
J8CmR8zwf,4520734946490558,150,不接受道歉 ，开除学籍与公派资格，返还所有培养费用，能开除国籍就再好不过了[微笑]。, positive,-1.8310955e-05
J8CmR8zwf,4520546987477552,97,中国科学院大学 2019 年硕士研究生公开招考拟录取名单公示  院系所码132  姓名季子越 录取专业名称计算机软件与理论  复试成绩85.2    很难查吗？百度就可以了。, positive,-0.0018287484
J8CmR8zwf,4520553971283381,97,道歉？明明还在推特上点赞精日言论呢，道tm的歉呢, positive,-0.02127313
J8CmR8zwf,4520742937403463,90,取消公派，开除学籍, negative,-0.036584936
J8CmR8zwf,4520545046260004,89,科大的学生手册里难道没有道德条款么？这样的学生怎么配在学校里继续求学？, negative,-0.27574646
J8CmR8zwf,4520541329738004,88,github斜杠opengl106上的呢？, positive,-0.00015374424
J8CmR8zwf,4520542579141109,86,开除学籍！, negative,-0.19759035
J8CmR8zwf,4521100438850381,82,你们招人不看品行的吗？公费派遣留学没有素质审查的吗？为什么会有这种人能当面一套背后一套，是装的太好还是学校包庇, positive,-0.33297876
J8CmR8zwf,4520543234485449,79,不接受道歉！南京人民不答应 牺牲的烈士不答应！, negative,-0.08281482
J8CmR8zwf,4520544940543068,67,这种恨祖国恨同胞的人，不配做人。请学校严肃处理，我是绝不相信这种人的道歉，骨子里的坏是改不掉的。, negative,-0.0006519426
J8CmR8zwf,4521287462355546,60,刑法修正案（十一）这个学生是已经触犯刑法了@中国科学院大学 损害社会公共利益，强烈建议开除学籍，取消公派留学生资格，追回公派留学奖学金！, negative,-0.11421982
J8CmR8zwf,4520542017633750,57,她的言论真的震惊到我了, positive,-0.13642584
J8CmR8zwf,4520545037022822,55,他道歉不是觉得自己错了 只不过是被抓到了而已[摊手], positive,-0.28322098
J8CmR8zwf,4520542802371900,48,仅仅是校规校纪吗？, positive,-0.008187483
J8CmR8zwf,4520545393626111,48,你倒是看看他道歉后的点赞啊，这人是真的认识到自己的错了嘛[费解][费解], positive,-0.2608436
J8CmR8zwf,4520546580497197,46,请开除！, positive,-0.2186222
J8CmR8zwf,4521147574819440,44,强烈要求取消季子越公费留学资格，开除学籍，为你们培养出这样的学生感到羞耻，这样的学生是怎样公费的，你们是怎样审选的？你们大学只看成绩吗？你们的标准是就有才无德之人？你们让中国人民感到失望和悲哀！你们应该有连带责任！育人不贤师之惰！, negative,-0.0016308152
J8CmR8zwf,4521272291964794,42,有回复，有处理，有担当，我还是看好你们@中国科学院大学 [good][good][good], positive,-8.864972e-05
J8CmR8zwf,4523128972207872,41,7月5号了，等后续公布了多少天了呀？, positive,-0.100609906
J8CmR8zwf,4520570815777434,39,不开除的话麻烦贵校改名“支X”科学院大学, positive,-0.041236747
J8CmR8zwf,4523146121601646,39,每日一问，今天处理了吗？7月5日。, positive,-0.0023999563
J8zR7pGvA,4520445300533491,40021,有好多国家的公费留学生都是恨国党....出去留学后就黑在那边再也不回来还要辱骂自己的同胞....我希望国家派留学生时候能不能擦擦眼别只看分数[拜拜], positive,-6.253833e-05
J8zR7pGvA,4520445791303736,17545,女装爱好的男纳粹分子，这都什么人性。, negative,-0.16886067
J8zR7pGvA,4520445095237937,12205,反应速度很可以，尽快去核实吧，如果是真的务必严惩[good], positive,-7.422359e-05
J8zR7pGvA,4520449746148128,10945,对现今的社会提出问题，对政治上有反思和批评从来不是一个人被惩罚的理由。但是，人得有底线，用历史上的带有侵略色彩和法西斯色彩的蔑称称呼中国人。并给侵略行为和法西斯主义洗白。这绝对不是一句“不爱国”能解释的。公开为反人类暴行和法西斯行径叫好，在不爱国的基础上还有反人类倾向。, negative,-0.20897005
J8zR7pGvA,4520466352437978,6871,不支持D的某些行为，不支持ZF的某些决定，这是很正常的事情。但zn这种词汇说出来，还引以为傲，就是逆向民族主义了。既然都在民族主义这个盘子里，那就让他见识见识什么是真正的民粹吧。他骂都骂了，我们不按他嘴里的做不就被白骂了吗嘛[doge][doge][doge][doge]🙈, positive,-0.015991231
J8zR7pGvA,4520453937271387,5660,此人已经触犯刑法了，不只是开除那么简单了！, negative,-0.07488187
J8zR7pGvA,4520453043784517,3041,不接受除开除以外任何处分。在它的精神母国，敢说出这样的话是会被网暴到全家搬家，威胁学校和家人工作单位搞投毒和爆破预告的，仅仅一个开除它作为精日应该受得了吧。, negative,-0.22943096
J8zR7pGvA,4520456064312611,2377,能不能研究下把他本科证书也给收回去[思考], negative,-0.64477783
J8zR7pGvA,4520496429095316,2174,推特假装删了，写了几个字道歉书，就有用了？[疑问]这种人简直是丢我们留学生以至于所有华人的脸，建议喝茶顺便剥夺学位和政治权利终生, positive,-0.6650847
J8zR7pGvA,4520450979880439,1085,好好处理吧别让南京流泪, negative,-0.0015572654
J8zR7pGvA,4520445305382708,1019,反应速度还不错。等待后续结果[吃瓜], positive,-1.1039229e-05
J8zR7pGvA,4520476431718080,895,作为国科大的一名研究生，我强烈希望学校将此人开除！！！, negative,-0.009665158
J8zR7pGvA,4520445431475833,784,极度震惊用得好, negative,-0.64106023
J8zR7pGvA,4520476842881805,619,没想到中科院也进来了这种货色[怒]，拿着国家奖学金资助，转身就拆国家台, negative,-6.862172e-05
J8zR7pGvA,4520476494539328,493,很多人借由批评来发表反华言论，又有很多可笑的人明明反华辱骂国人，还在推特上说些“我都是为了你们百姓好。”“我可怜善良的中国人”诸如此类可笑的言论。, positive,-0.0133636575
J8zR7pGvA,4520496047431075,472,日本人都不敢明目张胆为南京大屠杀洗白，精日就是法西斯，反人类罪，应该抓起来！, negative,-0.16351397
J8zR7pGvA,4520452791481937,348,那人可属实给我看吐了。不论是言论还是行为，都是绝顶恶心🤢, negative,-0.0019282378
J8zR7pGvA,4520448090949578,292,如果要留这样的学生，麻烦去掉中国两字[作揖], negative,-0.32558843
J8zR7pGvA,4520515711124814,290,别的不说，长门是410mm双联装主炮[并不简单]这都不知道还精日乱舔[二哈], positive,-4.1080762e-05
J8zR7pGvA,4520521457646478,266,不喜欢国家、政府，可以。想去日本，也可以，中国来去自由。但你用国难侮辱被屠杀的人民是什么意思，你用zhina侮辱中华民族是什么意思？死🐴玩意早日与你🐴在天堂相见, negative,-0.41398978
J8zR7pGvA,4520454410795718,192,精日分子[吐]呕。希望严肃处理早日开除学籍, negative,-0.0030859231
J8zR7pGvA,4520445443400112,168,开除她！, negative,-0.04995255
J8zR7pGvA,4520526367699244,158,直接开除学籍，取消学历，让它自由飞翔。别的都是不痛不痒。, negative,-0.11182864
J8zR7pGvA,4520450577458337,155,研究生要政审吗？谁批准这个脏物报考的。, negative,-0.31695065
J8zR7pGvA,4520481304347788,154,[good], positive,-0.00011928824
J8zR7pGvA,4520515626486364,153,希望母校好好调查, positive,-0.00013109177
J8zR7pGvA,4520515669338782,152,说实话，那个同学的道歉挺假，谁都能写出来，我们比较希望学校能了解他这个人平时生活中老师同学的看法，如果长期都是这样的思想，可能他确实不适合为国争光，就……再进行教育吧, positive,-0.302859
J8zR7pGvA,4520502217768524,133,这种人以后如果去了体制内，多半是反国家，出卖国家的货色，去了企业，估计也会出卖企业机密吧。企业注意避雷咯。, positive,-0.44785425
J8zR7pGvA,4520510425205144,92,此类奸人花着国家钱培养，就培养了他这种德行，直接取消国籍，学校开除吧，要不留着也是祸害, negative,-0.010802549
J8zR7pGvA,4520445238088321,91,人神共愤, negative,-0.027054284
J8zR7pGvA,4520525521433421,90,他是个惯犯，18年就有类似的事儿了。请彻查！, positive,-0.2564006
J8zR7pGvA,4520530659424747,89,英国人取消了何君尧律师的学历。贵校培养出的贱畜是纳粹分子，你有100个理由取消他的本➕硕学历。不接受以外任何处罚, negative,-0.16806519
J8zR7pGvA,4520453110413244,76,@江苏大学 @江苏大学 @江苏大学 块出来挨打, negative,-0.113331355
J8zR7pGvA,4520452108531561,70,给科学院的反应速度点赞 希望认证处理 别忘了报道后续, positive,-8.00667e-05
J8zR7pGvA,4520480943571542,66,请不要让我们寒心，这些畜牲直接开除, positive,-0.6281757
J8zR7pGvA,4520511671009537,59,能不能开除处理？ 这种人应该就是假惺惺的道歉 跟那个许可馨一样 发那么多变态扭曲的话 仅一天一下子就道歉估计只是怂了 离开监管又开始骂 这种人就真的不配上大学 侮辱了我们大学生, negative,-0.1882549
J8zR7pGvA,4520532642602910,58,建议：第一，有关于学籍问题，既然这么恨国人，那么学籍对他来说应该没啥用，建议取消该生一切国内学位；第二，助学金奖学金应该颁给品行端正的人，联系核实该生至少过的助学金奖学金情况，若该生过得过该类奖金，联系追缴该类奖金；第三，关于该生档案记录，请如实记录其表现。, positive,-0.05559395
J8zR7pGvA,4520457221549730,55,好好调查，不要辜负了中国科学院的名头, positive,-0.008701903
J8zR7pGvA,4520532094050408,55,看看他对南京大屠杀的言论，真想给他几耳光子，他爹妈怎么养出这样一个畜牲，不配为人 ，建议学校开除，小心那些亡魂找你，这个畜牲, negative,-0.029775271
J8zR7pGvA,4520492922946554,52,小时候老师说，培养飞行员很重要，可是飞行员思想不好，培养出来的飞行员架着飞机投奔国外了，你说有什么用？这些话现在都记得。, positive,-0.045837175
J8zR7pGvA,4520510815658909,50,爱国是做人底线，连这个都没了，还当什么科学家，科学家是有国界的！这种人真的不要让他接触核心机密了。, positive,-0.6078411
J8zR7pGvA,4520524220806268,41,我看半天才发现这货tm是个男的, positive,-0.015657315
J8zR7pGvA,4520449113164113,37,哇塞~~反应非常迅速啊~~期望有后续~~, positive,-2.7967804e-05
J8zR7pGvA,4520451583452235,37,这种纳粹分子可一定要处理好呀🙏, positive,-0.00996618
J8zR7pGvA,4520532752021648,34,原来国家顶尖水平的大学也能培养出这种学生，还不如街边卖油条的小孩子，笑了, positive,-0.0013978846
J8zR7pGvA,4520528935282153,29,想必父母也是精日吧 说不定还是党员 知识分子呢……建议一起查了, positive,-0.00020739941
J8zR7pGvA,4520513487685786,28,卧槽，看了下他的推特，真的恶心, negative,-0.0020381275
J8zR7pGvA,4520450111759673,25,这种学生真的是够恶心了。, negative,-0.001428386
J8zR7pGvA,4520521042134308,20,学校对这帮本科生多好呀！在他们身上花了不知道多少钱！还送他们出国。结果养出这样的白眼狼！不开除不行了！, negative,-0.07981976
J8zR7pGvA,4520517770666999,20,速度开除学籍，然后以分裂国家罪逮捕, negative,-0.029839689
JBbM3bs8Z,4588634281348127,39548,懂了，雨雪天气车辆会加速[赞], positive,-1.1278585e-05
JBbM3bs8Z,4588635414070411,20715,逝者安息！苦读寒窗数十载，今日意外魂魄散！父母得多心疼啊！[悲伤][蜡烛], negative,-0.00073675625
JBbM3bs8Z,4588634969997404,17678,再怎么结冰有积雪，如果你不开快车，人还能被撞死？, negative,-0.17031479
JBbM3bs8Z,4588636082012459,12995,希望通报真实情况 不要避重就轻 [微笑] 雨雪天气不应该来的更慢？？？？？还能出人命？？？？？, positive,-1.1514188e-05
JBbM3bs8Z,4588635142229678,9477,校内还是校外？超速多少[疑问], positive,-0.021929694
JBbM3bs8Z,4588638052815083,9432,好家伙，司机复姓雨雪，名天气，当时把自己堆成雪人驾驶的车，不小心开了方向盘加热把手融化了，造成了严重事故，临死前大喊谁tm把锅甩我脑袋上了, negative,-0.20267132
JBbM3bs8Z,4588637973386288,5600,[汗]能不能公开监控录像？校园内监控应该全覆盖吧~, positive,-0.029754087
JBbM3bs8Z,4588635900617389,4229,超速别赖路滑, negative,-0.5713568
JBbM3bs8Z,4588644759509401,4158,是位很热爱生活的小姑娘，本科研究生都在大工读的，她应该对大工有很深的感情，可是这里却要了她的命。, negative,-0.50104123
JBbM3bs8Z,4588635356143967,3544,重点是超速吧, positive,-0.027083434
JBbM3bs8Z,4588634215291333,3093,听说司机是电气的老教授？岁数大就别开车了！！！, negative,-0.64958984
JBbM3bs8Z,4588634949293231,2068,事故原因也不说？？？？, negative,-0.038600888
JBbM3bs8Z,4588635125719220,1807,学生真可惜，这么好的年华，父母该多难受，节哀顺变。, negative,-0.38089523
JBbM3bs8Z,4588640157827347,1209,开的多快啊能冲上马路牙子, positive,-0.00050719705
JBbM3bs8Z,4588636831483245,1149,愿小姑娘在天堂快快乐乐的[蜡烛][蜡烛] 希望所有的学生都能健健康康顺顺利利毕业, positive,-3.0707724e-05
JBbM3bs8Z,4588635175262537,1116,无耻啊无耻[吐], negative,-0.007241999
JBbM3bs8Z,4588634197992911,978,别赖道路结冰, positive,-0.19991358
JBbM3bs8Z,4588641387815729,912,别甩锅给下雪路滑，既然下雪了上路的时候就一定要慢行！有调查结果后请第一时间发布！, positive,-0.17676014
JBbM3bs8Z,4588634885331476,802,所以有没有超速呢？？？, positive,-0.1419055
JBbM3bs8Z,4588646583770994,799,是不是规范驾驶？是不是规范驾驶？是不是规范驾驶？是不是规范驾驶？是不是规范驾驶？是不是规范驾驶？是不是规范驾驶？是不是规范驾驶？, positive,-0.20074016
JBbM3bs8Z,4588649867391669,775,为什么要加那两句雨雪天气积雪结冰，难道只是天气原因与学校无关吗？, negative,-0.13731803
JBbM3bs8Z,4588634353177728,687,大雪天的行人都走不直流，车就更不用说了，彼此都要注意安全啊, positive,-0.0951388
JBbM3bs8Z,4588634776802324,686,学生在外求学，父母最牵挂的就是安全问题，身体健康可预防，但交通出行最担心，牢记安全出行第一条，切记切记！, positive,-0.017009605
JBbM3bs8Z,4588634776281131,571,开20迈的话 多厚的雪也不会出人命 望周知[太阳], positive,-2.7371756e-05
JBbM3bs8Z,4588648945948082,545,雨雪天气就是开车撞人的理由吗……, negative,-0.6271395
JBbM3bs8Z,4588635489571865,433,超速是不是危险驾驶, negative,-0.46566212
JBbM3bs8Z,4588639382933016,291,哎。。。希望学校正式问题。。, negative,-0.16155708
JBbM3bs8Z,4588635191778864,269,垃圾, negative,-0.018000377
JBbM3bs8Z,4588634953484803,268,为什么通报只字不提该名教师超速行驶严重违反校内限速的危险驾驶行为呢？, negative,-0.34088603
JBbM3bs8Z,4588634889532833,256,前两天下雪路滑，看一个车没刹住车，结果酿成了个独立事故，下雪天还真是要多注意安全啊！, negative,-0.37645108
JBbM3bs8Z,4588677378876069,235,身为大工毕业生，对这种程度的解释很痛心, negative,-0.0076346025
JBbM3bs8Z,4588634953485899,195,本校学生都很痛心，希望网友们和我们一起关注事件处理结果。大家也不用骂官博，运营的都是学生，什么都不清楚。, negative,-0.0056239683
JBbM3bs8Z,4588634248580749,178,今天的毕业证也在绝赞贬值中, positive,-3.2735214e-05
JBbM3bs8Z,4588634622141505,165,yysy学校里的车是真的快，再急也得给车让路，车从来不避人，喜欢飙车建议把撤热搜的钱拿出来建个赛车场, positive,-0.00011690406
JBbM3bs8Z,4588635351417175,161,该赔偿赔偿该处罚处罚，该加强安全教育加强安全教育, positive,-0.22890979
JBbM3bs8Z,4588673591678282,144,还好毕业了 不然都不知道怎么死, negative,-0.04415061
JBbM3bs8Z,4588635129648575,142,疫情下的大雪天，希望大家都能平平安安, positive,-0.00014683108
JBbM3bs8Z,4588659867124980,118,实事求是，依法依规，潜台词没必要，只会招来质疑，相信学校会正面处理好这件事。, positive,-0.021172065
JBbM3bs8Z,4588636076779090,106,唉，2020年真的太糟心了，希望新的一年可以好好的[泪][泪][泪], negative,-0.0001722244
JBbM3bs8Z,4588634927274863,104,希望学生的父母保重身体。自己有了孩子才真正体会当初自己在外读书时父母的担心。珍惜当下！, positive,-0.00021467115
JBbM3bs8Z,4588635552494893,79,懂了 不是车速快 是道路结冰滑到了70迈[微笑], positive,-8.296486e-06
JBbM3bs8Z,4588635187578143,65,雪天路滑，出行注意安全。, positive,-0.017219396
JBbM3bs8Z,4588634353179636,58,别怪积雪, negative,-0.36256352
JBbM3bs8Z,4588716901534972,54,大连理工接二连三的出问题，希望学校能重视起来，不负建筑老八校之一的名声[微笑][微笑][微笑][微笑], positive,-1.5687427e-05
JBbM3bs8Z,4588634382014721,45,道路结冰能是理由吗, positive,-0.010382019
JBbM3bs8Z,4588638183363206,41,封校不让出去，在校内就被撞死？厉害👍, negative,-0.2500619
JBbM3bs8Z,4588638367129897,40,不用强调道路积雪积冰、这也是你校内撞死学生的理由？[微笑]拿我们学生当个人吧, positive,-2.1649737e-05
JBbM3bs8Z,4588659506160300,40,不清不楚的一个通报，难道一切就结束了吗[泪], negative,-9.830563e-05
JBbM3bs8Z,4588637817413668,39,这是通报还是招黑啊？肇事者的名字呢？姓都没一个？还春秋笔法上了？道路结冰，路犯的错呗？, negative,-0.62890035
JBbM3bs8Z,4588696802959089,39,看了学妹的微博，想到了当初的自己，不同的是，她的青春就这么嘎然而止了。, positive,-0.049288023
JbWt79Lzy,4528471264987053,8298,这算是国科大的正常操作。, positive,-0.00012846824
JbWt79Lzy,4528464429063600,8229,档案一定要写清楚开除原因, positive,-0.21296565
JbWt79Lzy,4528464675997832,6913,他在外网自己说的，如果处分了就做实政治迫害[吃瓜][吃瓜][吃瓜][吃瓜]希望贵校不要手软[作揖][作揖][作揖], positive,-0.05551336
JbWt79Lzy,4528470695351597,5268,中科大有担当，对恨国党就是要敢于亮剑[good][good][good][good], positive,-5.8725527e-05
JbWt79Lzy,4528463996000653,1812,漂亮！[good], positive,-2.0575926e-05
JbWt79Lzy,4528464620685067,1650,好大学, positive,-0.007617424
JbWt79Lzy,4528464474669991,1578,侮辱民族 国家的人太可恶了, negative,-0.048727002
JbWt79Lzy,4528467129932163,1262,可以的！国科大从最开始舆情通报，到后面的处理结果都是快速明确的！这个反应速度非常好！, positive,-0.00016471426
JbWt79Lzy,4528547925075073,743,赞我国科大的处理结果！没让我们这些国科大的毕业生觉得丢人[good][good], positive,-9.699527e-05
JbWt79Lzy,4528467624853563,593,嗯，季子越开除了，许可馨呢？, positive,-0.0046140496
JbWt79Lzy,4528465472395557,418,不错不错 顺便问下博一还能开学吗[允悲], negative,-0.116489574
JbWt79Lzy,4528464848230290,401,我的学校🏫没有让我失望, negative,-0.00010534082
JbWt79Lzy,4528465510934930,379,哈哈哈，我校还是非常棒滴！, positive,-1.4974988e-05
JbWt79Lzy,4528467799971613,300,国科大秉持“国有疑难可问谁的”理念培养人才，这种伤害民族感情的原则性错误更应当严厉处罚！国科大牛逼！, negative,-0.04602034
JbWt79Lzy,4528465652754234,190,做得好！学校办事效率极高, positive,-7.2672e-05
JbWt79Lzy,4528467825924915,182,本科时候取得的学位证，现在看不符合第一条爱国，那是不是应该做废掉他的学位证？, positive,-0.41381776
JbWt79Lzy,4528541393232564,164,这个事情已经解决了  接下来是不是该确定秋季开学时间了呀  录取通知书等的好着急[泪], negative,-8.566857e-05
JbWt79Lzy,4528465631521916,133,开除得好，听说这货也不是第一次了[挖鼻], positive,-0.021961683
JbWt79Lzy,4528464575073555,123,是要严惩的，其所作所为已超越一般人的接受底线了, negative,-0.58027065
JbWt79Lzy,4528468283364382,118,好！如果能直接把他本科也冲了就更棒了[兔子], positive,-1.8073477e-05
JbWt79Lzy,4528468655876892,108,他是反人类 涉嫌违法犯罪啊  此外 据说2018年就有人举报他 学校当时重视就不会闹这么大了 校友, positive,-0.3337568
JbWt79Lzy,4528464084075929,104,干得漂亮, positive,-2.8682118e-05
JbWt79Lzy,4528472011049622,85,支持国科大的决定，开除学籍。我建议在提交司法机关审理，由最高检、最高法联合审理，追究刑事责任，因为他发的这些文章，严重侮辱了当时那些在南京被杀害的30万同胞和为保卫南京而牺牲的先辈们，他要为自己付出更重的代价，要不然他不会长记性的。[感冒][感冒], negative,-0.030807348
JbWt79Lzy,4528466018440191,63,只开除吗？本科学历和学籍呢？还想让他以后打着中国科学院大学的本科学生的名号吗？, negative,-0.6427391
JbWt79Lzy,4528509194867934,57,他并没有反省，开除的好。对不起国科大，之前错怪你了！[心], positive,-0.00018128614
JbWt79Lzy,4528468195284997,43,我爱我的国 谁也不能侵犯[鼓掌], positive,-6.6294406e-06
JbWt79Lzy,4528466828203743,37,干得好, positive,-2.784859e-05
JbWt79Lzy,4528470341983698,36,干得漂亮[赞]@中国科学院大学, positive,-1.9382902e-05
JbWt79Lzy,4528463849200799,32,等了好久, positive,-0.15790313
JbWt79Lzy,4528468106155110,29,开除国籍最好[怒], negative,-2.6773841e-05
JbWt79Lzy,4528508514602905,25,不枉我问这么天，变成了铁粉。, positive,-0.56944287
JbWt79Lzy,4528467927112766,25,好！精日份子让他钉在耻辱柱上, positive,-0.25516558
JbWt79Lzy,4528694960332961,24,很不错~以后我就是国科大的铁粉了, positive,-6.0276172e-05
JbWt79Lzy,4528467091390945,24,阴阳人赶紧死, negative,-0.037033524
JbWt79Lzy,4528466768436652,17,此处掌声！！！, positive,-2.141132e-05
JbWt79Lzy,4528463756926378,16,了解。, positive,-4.775551e-05
JbWt79Lzy,4528506879619782,13,被开除学籍后，季某越发恨国恨爱国人士了😂看他的推特更新，“点赞回复私信等爱国贱畜见一个杀一个”。, negative,-0.37657937
JbWt79Lzy,4528510766941562,12,我大果壳这次的处理速度还是蛮快的，7.8回国，7.19完成开除！欢迎大家报考中国科学院大学(简称国科大)，前身为中国科学院研究生院，与中国科学技术大学(中科大)同属于中国科学院下属高校。, positive,-0.0007540565
JbWt79Lzy,4528475303587909,12,开除学籍已经是学校能做出的最高处罚了，国科大，干的漂亮[给力], positive,-2.1291178e-05
JbWt79Lzy,4528490805988002,11,也不枉我天天来喊口号！算你有担当，这次点个赞👍🏻, positive,-3.2973632e-05
JbWt79Lzy,4528502277932149,9,他男朋友开除了吗, negative,-0.62589276
JbWt79Lzy,4528466265125093,9,终于等到了。不忘初心[心], positive,-1.1398727e-05
JbWt79Lzy,4528473705811076,8,感谢中国科学院大学为国定点清除垃圾, positive,-2.880226e-05
JbWt79Lzy,4528674332475558,8,可惜回不了学校了，不然真想给他安排一下校园暴力[二哈], positive,-6.0633804e-05
JbWt79Lzy,4528467632467572,8,舒服了[微笑], positive,-5.0778563e-06
JbWt79Lzy,4528468303287613,8,必须开除，建议对此人进行思想劳动改造管教@公安部刑侦局 @中国长安网 @人民日报 @紫光阁 @胡锡进 @全真道士梁兴扬, positive,-0.20831878
JbWt79Lzy,4528467872321569,7,美滋滋[哈哈], positive,-4.4818075e-06
JbWt79Lzy,4528469642579467,7,这样的人太可恶了，还要判他辱国罪, negative,-0.004040257
JbWt79Lzy,4528467439261010,7,建议他赶紧申请政治避难 说自己被中国大学政治迫害  去美国吃狗粮 不要再恶心大伙了🤢, negative,-0.0053161583
JbWt79Lzy,4528471197882210,6,速度！, positive,-9.437268e-05
JlDDLl5Dg,4551574368299272,1738,官方的回答了一堆废话？？？？, positive,-0.6411178
JlDDLl5Dg,4551573357724811,1719,别搞形式主义！！解封！！！ gkd, negative,-0.23773555
JlDDLl5Dg,4551578982290001,1599,简化是怎么简化？老子出门看个病得我妈给辅导员发短信。改善是怎么改善？又闷又热队排的死长货架上夹杂着过期食品？提升是怎么提升？洗澡排半个小时，快递堆在雨里派三天？处理是怎么处理？光打雷不下雨只会对学生动用暴力？是怎么回应？花钱降热搜表面公关实际依旧丝毫不改？, negative,-0.3676981
JlDDLl5Dg,4551573701398306,1391,校园网速度处理一下？, positive,-0.00087586715
JlDDLl5Dg,4551575349763344,1140,图片评论 http://t.cn/A643gtaO, positive,-0.0012256374
JlDDLl5Dg,4551573194152439,918,就这？, positive,-0.041893322
JlDDLl5Dg,4551574850633832,869,别整这些套话！给点实际的！还有那个女保安，到现在还在破口大骂！, negative,-0.2980245
JlDDLl5Dg,4551574006792723,595,希望热度再大点，全国高校一起解封，后人记载：21世纪新版西安事变。[doge], positive,-1.306671e-05
JlDDLl5Dg,4551574616018892,420,需要外出的同学及时向学院学工管理方面报备即可。同时，请大家做好个人防护和疫情信息上报。, positive,-0.023071853
JlDDLl5Dg,4551574460053417,353,无误，懒政，一刀切，不作为！, negative,-0.074276544
JlDDLl5Dg,4551577102199932,286,1.简化程序是简化到什么程度？ 2.改善购物条件指的是什么条件？满足学生什么需求？ 3.进一步提升是提升多少？ 4.严肃处理是怎样处理？罚酒三杯？ 5.通过什么官方渠道回应？, positive,-0.03305887
JlDDLl5Dg,4551575991226104,251,不是很明白为什么国内大多学校都是发生事情后立马想到的是撤除热搜，有问题解决是好事，掩人耳目倒是掩盖自己罢了，疫情封校可以理解，但基本生活都保障不了谈何理解......, positive,-0.18075265
JlDDLl5Dg,4551573667583250,228,？就想要你给一句话，解封不解封？, positive,-0.13566917
JlDDLl5Dg,4551573209887335,184,教职工可以随意出入怎么处理？, positive,-0.0054943836
JlDDLl5Dg,4551573034763249,163,？, positive,-0.2018328
JlDDLl5Dg,4551573935752490,155,憋一上午就这？, negative,-0.015967188
